Temperature,Humidity,AQI,Season,air_pressure,Cocoon_SuccessRate
25.66671452,72.69948595,142.6745215,Rainy,1014.360883,0.711
20.88723508,77.5433585,121.9897387,Winter,1018.143377,0.601
22.30276503,79.30035295,81.46870084,Winter,1018.111825,0.668
32.99246042,76.25856578,183.7439066,Stress,1008.044205,0
21.54946503,61.45013247,53.08811965,Winter,1018.749754,0.622
33.91186513,82.78887776,124.1570309,Rainy,1006.526038,0.584
24.9221494,62.30718066,186.1080332,Stress,1014.489117,0.086
28.91967651,64.32026076,185.1509627,Stress,1011.68596,0.102
29.3217062,83.18116257,189.1342964,Stress,1012.077561,0.078
20.1431543,88.28740931,199.3797451,Stress,1018.345507,0
24.34040204,75.50645318,194.4324288,Stress,1015.220761,0.086
27.49068477,67.00282635,186.4089373,Stress,1014.14981,0.094
28.48791502,71.21582553,152.8656902,Rainy,1010.955336,0.706
21.36752787,67.01582136,188.9702121,Stress,1018.259949,0.042
25.30795041,64.45732757,164.5903033,Rainy,1014.172042,0.697
29.73895094,73.34297339,51.75135518,Rainy,1011.100397,0.732
24.32622433,77.58793756,182.0510477,Stress,1014.462367,0.099
20.16424869,77.44497015,53.5718319,Winter,1018.395284,0.596
20.83152366,89.75596677,157.649031,Rainy,1019.437392,0.486
24.75512329,88.88731415,111.602243,Rainy,1015.147339,0.66
21.01934753,70.8929909,99.19476934,Winter,1017.713449,0.625
20.73329667,71.26557657,188.7288031,Stress,1019.815029,0.026
22.25446681,79.88282933,93.45309001,Winter,1016.665286,0.666
25.96425208,60.18432306,52.9234215,Rainy,1014.458431,0.725
30.43747517,82.48248348,183.6541304,Stress,1010.972294,0.059
21.05845862,71.43765744,142.8281827,Winter,1017.521688,0.577
23.51422941,69.31855774,86.18970531,Winter,1015.915065,0.718
20.78706239,76.80498618,199.5334129,Stress,1019.275592,0.016
29.40393215,64.4722294,154.2485665,Summer,1011.788679,0.534
34.48972393,65.55246447,70.13501376,Summer,1007.209433,0.429
32.8166709,67.60699906,79.08806423,Summer,1008.515356,0.479
30.48740699,61.10466635,129.2733442,Summer,1010.857328,0.496
32.38689995,61.63517549,108.2737315,Summer,1008.972252,0.475
27.18331688,60.24788347,174.5538673,Rainy,1013.857691,0.631
23.09278112,76.63585729,91.55931481,Winter,1016.059969,0.707
32.97291429,68.47049855,62.79447531,Summer,1008.128694,0.475
22.15594109,76.44472102,183.1762375,Stress,1017.473406,0.068
30.81990892,60.90704406,131.3124933,Summer,1010.330779,0.48
22.74421163,70.98563991,173.5753971,Rainy,1015.726679,0.649
32.74752423,68.43062967,157.2806489,Summer,1008.095824,0.412
30.45372699,70.11122687,145.8553846,Summer,1010.767055,0.497
33.27442554,70.86797026,136.1353882,Summer,1007.894356,0.426
20.7972032,75.34099775,104.6260968,Winter,1019.074459,0.622
30.60579704,66.93335636,159.4095917,Summer,1011.276798,0.473
25.27183581,79.83564448,62.83971552,Rainy,1015.178013,0.767
28.63927567,70.64010084,185.7917115,Stress,1011.677468,0.097
22.35324369,77.24100726,187.9957935,Stress,1016.024206,0.068
33.24202952,69.2016441,124.3412545,Summer,1008.027394,0.444
22.30552147,78.30069953,73.47369242,Winter,1017.018158,0.668
23.87634605,80.2663073,136.4010191,Rainy,1016.225439,0.74
29.89254437,68.46407153,80.95786747,Summer,1011.892655,0.567
25.65681252,83.17347262,128.0966695,Rainy,1014.514136,0.746
33.92565364,74.21234137,190.7898754,Stress,1006.928679,0
31.33985229,62.43482915,181.8122832,Stress,1009.170564,0.032
29.33814068,84.23116755,72.48840257,Rainy,1012.160083,0.744
30.39729877,67.5837244,145.9919802,Summer,1010.680002,0.498
21.22977755,66.89519982,130.314793,Winter,1016.665419,0.6
32.12184083,80.29479303,188.7764671,Stress,1009.821623,0.014
27.09486381,85.38626492,199.9920552,Stress,1013.187958,0.087
28.60616524,76.90047817,85.53725336,Rainy,1012.330665,0.777
25.7593554,82.07625202,124.760525,Rainy,1014.48212,0.749
32.204764,60.34567454,83.44352261,Summer,1009.224222,0.464
31.67009022,74.7940333,197.6059437,Stress,1010.698272,0.016
33.3278986,63.63780957,191.1370366,Stress,1007.394923,0
30.44076783,68.1549783,145.1196891,Summer,1011.086281,0.498
21.97142182,76.16293176,180.5055,Stress,1017.676123,0.066
20.03002176,60.84342414,74.83266697,Winter,1019.389122,0.565
21.87012281,76.21122,92.32621997,Winter,1017.534702,0.653
33.93323431,72.62911026,169.7651187,Rainy,1008.065099,0.519
30.27130233,67.15059319,115.6193556,Summer,1010.823684,0.546
29.59015674,73.53636269,185.3360572,Stress,1011.834231,0.076
22.57832292,81.73540414,193.2478773,Stress,1016.6108,0.068
21.88633125,77.46997803,89.00542896,Winter,1017.628339,0.654
23.39389939,67.80646424,72.47648814,Winter,1015.893235,0.715
34.98494369,69.86731106,97.27570418,Summer,1007.616315,0.415
29.86537537,89.2802738,190.5303182,Stress,1010.992774,0
21.37438936,62.52723628,153.6982166,Rainy,1018.419897,0.625
29.45249729,71.34062126,82.79052066,Summer,1012.172277,0.58
23.01897966,84.39880746,187.6283995,Stress,1015.368772,0.085
29.45645261,80.15897239,114.8333394,Rainy,1011.320026,0.731
32.65396375,71.52984813,61.79930447,Summer,1009.093431,0.484
32.52200698,72.14240696,152.3632358,Rainy,1008.754479,0.585
20.82429424,86.80132944,141.6427644,Rainy,1018.137719,0.6
30.86906776,73.50552502,93.76862951,Rainy,1010.285776,0.698
29.20948523,69.10142978,87.3510181,Summer,1011.209532,0.603
33.52307171,74.33289621,152.10351,Rainy,1006.477831,0.556
25.10892623,85.72829983,164.3419503,Rainy,1015.503988,0.682
26.84242055,79.70127299,192.5779337,Stress,1014.460934,0.088
33.07169124,89.82502614,155.6990066,Rainy,1008.612502,0.44
29.61219869,68.86702097,53.30096441,Summer,1011.793417,0.576
20.80215354,64.15988816,74.69966139,Winter,1018.37636,0.631
21.09503348,75.02536179,93.53597043,Winter,1019.150055,0.627
21.07824552,60.33450161,62.65551293,Winter,1018.85621,0.593
22.71435347,67.99277996,70.90146662,Winter,1017.22638,0.681
33.05210155,63.94829569,103.5698262,Summer,1009.290006,0.49
22.86316579,75.77974893,144.2421785,Winter,1016.690323,0.635
26.07018796,65.67231483,119.275566,Rainy,1014.466869,0.756
25.67143591,85.75055675,184.4795394,Stress,1014.181068,0.096
31.1801527,84.24732095,93.25607827,Rainy,1009.823034,0.689
28.44877713,60.93021437,169.7731144,Rainy,1012.176971,0.657
32.58642712,62.83142321,129.1763712,Summer,1010.07668,0.454
27.12879459,77.33989758,63.29407947,Rainy,1013.129279,0.767
22.17419399,60.3340986,106.2522095,Winter,1017.946963,0.633
22.06533095,68.24924363,197.5314025,Stress,1017.650586,0.05
34.53119587,63.52836473,140.2686052,Summer,1007.264115,0.389
21.56572094,87.1049553,113.2703541,Rainy,1018.139235,0.655
21.80278178,75.07070662,58.60855391,Winter,1017.885143,0.651
26.07316895,64.88349646,193.4080792,Stress,1014.028913,0.103
23.9765284,72.29253032,136.8661886,Winter,1017.248093,0.683
22.83838199,83.68665547,198.1880388,Stress,1016.238221,0.069
21.81051133,73.6303903,149.7745225,Winter,1017.139709,0.592
30.12347928,64.44506504,143.5480643,Summer,1010.568228,0.527
25.59470842,61.61636975,184.2623916,Stress,1014.234113,0.082
28.18347765,83.2759193,157.5566602,Rainy,1012.144488,0.709
26.90108564,69.45033634,136.2002682,Rainy,1013.368495,0.721
20.38196464,78.41538328,190.0293906,Stress,1020.216199,0.015
29.35426742,65.65727942,130.3125208,Summer,1010.671282,0.552
31.04781841,87.50194996,122.9509004,Rainy,1009.935697,0.619
29.30970454,64.99148293,124.3424315,Summer,1011.991778,0.586
34.41301923,72.92833231,187.8345024,Stress,1008.337598,0
29.52594268,80.48829021,184.5109016,Stress,1011.491574,0.078
30.99195117,71.45395671,96.44820352,Summer,1010.191613,0.534
22.26161005,72.77031274,191.0230296,Stress,1017.967234,0.062
32.34565697,60.08182438,123.2754847,Summer,1009.385512,0.436
26.50292925,81.82916632,83.43958365,Rainy,1012.908995,0.767
31.50880742,77.78351633,143.0967332,Rainy,1009.368861,0.629
29.18639774,86.01925214,71.10252121,Rainy,1010.947059,0.741
27.59001593,80.62642087,58.41879684,Rainy,1011.48351,0.767
33.42658538,64.90205005,110.5566539,Summer,1008.543693,0.481
21.55984877,61.70531124,55.16858923,Winter,1017.358208,0.626
24.9915307,86.15946546,93.6787866,Rainy,1014.622049,0.749
27.16579275,74.60561426,146.9966401,Transitional,1014.068118,0.525
28.42661009,66.90676277,193.55446,Stress,1011.913704,0.094
34.89870664,60.22160091,148.830584,Summer,1006.62146,0.325
32.95366204,79.311507,77.14962159,Rainy,1009.681798,0.635
25.92009468,69.61230071,184.1363824,Stress,1014.016314,0.097
34.6370174,84.85328128,86.77920947,Rainy,1007.877661,0.585
34.97552619,67.64099543,102.2176802,Summer,1006.691344,0.424
26.14648789,79.72417087,197.5803882,Stress,1014.795687,0.082
27.23646798,75.80135439,165.9403193,Rainy,1011.661616,0.678
33.54190537,63.36480584,65.24165883,Summer,1008.357544,0.462
23.04620131,62.56361678,70.94689987,Winter,1016.712972,0.686
23.70387781,64.60833156,116.6973184,Winter,1016.010465,0.736
32.04700044,73.0358608,179.3597431,Rainy,1009.723129,0.561
34.43303552,68.02488677,102.2553704,Summer,1007.63794,0.44
21.65174127,72.34807221,60.07762025,Winter,1017.573267,0.646
29.01672959,81.95658288,79.77431006,Rainy,1012.177135,0.767
34.03056138,71.12885471,92.96072908,Summer,1008.005646,0.443
29.64260013,68.18086993,86.17400222,Summer,1011.279367,0.575
21.79580297,75.10507643,181.7320543,Stress,1016.876817,0.06
30.45552377,70.75990629,76.7660786,Summer,1010.798767,0.55
28.39098933,81.14827958,197.1756458,Stress,1012.518721,0.091
23.67005299,61.77132084,132.2659551,Winter,1015.87524,0.663
22.4620073,76.11048943,115.8627994,Winter,1017.826125,0.662
23.21018532,65.00856452,81.7000975,Winter,1016.412666,0.711
21.70893243,61.08231424,104.3628311,Winter,1018.494473,0.629
21.95646121,63.66713884,55.25374673,Winter,1017.885589,0.664
28.84712221,82.56848876,188.1931827,Stress,1012.307825,0.09
26.44740036,64.08546847,99.33864585,Rainy,1013.871629,0.782
26.45707662,82.48521927,195.2634581,Stress,1013.716978,0.085
31.58912439,70.50835734,86.3528273,Summer,1010.257087,0.516
21.43260419,64.72055646,186.5256155,Stress,1017.665928,0.06
22.15851616,75.88269908,177.2406162,Rainy,1016.559587,0.625
26.18255313,67.04550301,181.7817228,Stress,1015.135765,0.1
29.13118262,62.6089178,94.48966601,Summer,1011.816583,0.584
28.68024815,73.36053175,170.5096983,Rainy,1012.819654,0.675
23.01515511,70.81874608,127.9506492,Winter,1016.148831,0.663
30.88314091,71.3774935,118.7376392,Summer,1009.277332,0.523
22.08927023,85.07956316,66.90945266,Rainy,1017.316176,0.742
32.43737931,81.7246286,190.9284325,Stress,1008.572363,0.005
28.3336474,72.47217647,176.9176079,Rainy,1012.466359,0.676
24.890173,60.06442023,192.9942072,Stress,1015.485335,0.058
34.6598366,68.71352232,119.5193298,Summer,1006.904668,0.409
31.61329205,87.10774442,181.898215,Stress,1010.055361,0.001
28.27084832,69.61417467,171.415305,Rainy,1012.512673,0.686
30.76902213,84.54369394,195.5493533,Stress,1010.235803,0.038
20.31450035,75.66142266,198.9304054,Stress,1018.3466,0.005
28.87175513,81.59780253,195.6251534,Stress,1011.099191,0.082
28.23217481,78.22550936,148.0796037,Rainy,1011.562973,0.721
32.27594172,72.77751383,163.9556064,Rainy,1009.069266,0.577
33.55013586,70.40294663,128.892857,Summer,1007.244717,0.428
26.79674804,75.77234719,182.8589217,Stress,1012.999106,0.098
30.95213232,69.06751511,82.5906023,Summer,1011.14695,0.535
26.90491642,65.19775583,186.8646099,Stress,1012.519803,0.094
20.71780974,67.71275744,134.8360661,Winter,1018.176132,0.577
22.44422356,81.75731867,134.739676,Rainy,1016.719476,0.694
32.0343071,65.68449037,154.7105462,Summer,1009.786315,0.437
30.74788254,83.8032995,60.9521976,Rainy,1010.742287,0.702
29.41869402,61.15561404,163.849068,Rainy,1010.159957,0.639
30.59819054,69.39019943,197.4147127,Stress,1009.932086,0.04
25.73855127,67.17724756,132.9880077,Rainy,1014.31997,0.74
26.4508678,79.4966921,121.3894252,Rainy,1013.409825,0.754
26.1760432,67.63737143,113.1814819,Rainy,1014.22059,0.764
22.73398092,77.42530771,85.52311173,Winter,1017.93562,0.682
32.7593177,71.78927427,89.11307337,Summer,1008.347509,0.481
21.90788779,60.69112821,141.4289551,Winter,1018.10899,0.578
31.4219152,67.25536213,158.2050002,Summer,1010.379802,0.451
33.02785598,62.04062047,143.1215195,Summer,1007.808909,0.411
30.98432101,89.43141583,57.83829818,Rainy,1009.535949,0.582
32.67977368,71.83105169,72.56491697,Summer,1008.035848,0.484
31.17097217,87.7312028,95.73631813,Rainy,1010.076448,0.629
28.86699944,67.01190378,198.0625312,Stress,1011.488042,0.079
23.11232946,79.95466115,108.3091908,Winter,1016.297662,0.695
31.9811153,63.67516638,98.71441156,Summer,1009.598201,0.513
27.76610474,74.02422788,195.3255136,Stress,1013.523111,0.085
31.33974788,68.30038384,140.5396069,Summer,1009.707023,0.478
32.65774022,63.11007214,113.2149749,Summer,1009.031468,0.478
23.05215031,63.28102616,147.4095879,Winter,1016.776429,0.64
21.88401975,79.55242956,66.72220917,Winter,1018.106847,0.653
31.53250385,60.49499377,138.8991312,Summer,1010.56478,0.443
33.19614975,69.84209609,153.0748919,Summer,1008.139606,0.404
31.43860745,79.51043906,162.5406986,Rainy,1010.065252,0.603
31.46730239,68.67572355,119.0361915,Summer,1009.947165,0.505
27.33256277,78.87174375,111.315107,Rainy,1013.0283,0.766
23.85971988,74.36283149,53.87857329,Winter,1016.085114,0.728
31.32477552,67.23100878,108.467051,Summer,1009.646397,0.524
25.55980326,75.4471351,191.4333336,Stress,1014.403887,0.089
31.99278004,76.16650762,136.8152478,Rainy,1009.780311,0.624
33.85288404,87.90482397,113.9036241,Rainy,1007.146976,0.535
31.61726792,60.9730188,72.22516199,Summer,1010.936704,0.49
31.54284721,65.1237475,156.7849037,Summer,1009.463439,0.449
33.14843104,76.78796403,118.7896893,Rainy,1008.941951,0.614
28.48732586,62.64885745,174.7929983,Rainy,1011.278532,0.67
30.09096219,66.61553301,145.3943761,Summer,1011.694383,0.509
32.5466303,62.29373279,182.9760303,Stress,1008.25278,0.002
22.66000822,64.46201591,107.0049214,Winter,1016.835771,0.699
30.75453585,61.93553908,150.9560212,Summer,1009.94558,0.467
30.76836661,67.47415644,60.79254445,Summer,1010.11322,0.541
29.34989927,68.36624801,73.19991712,Summer,1011.44676,0.584
31.03367087,76.68171217,180.3054512,Stress,1010.18055,0.049
20.84397638,87.6955757,135.4594948,Rainy,1017.633189,0.581
21.2045266,75.97507973,66.62951129,Winter,1018.238115,0.631
32.23370624,85.02298379,198.9629436,Stress,1008.97998,0.017
22.659602,78.97511027,147.0397901,Winter,1017.276199,0.624
34.3714887,88.96918779,180.8993321,Stress,1007.798084,0
32.87589012,70.36657388,117.1598711,Summer,1008.753417,0.465
29.61400364,72.25501839,102.9056115,Rainy,1010.767625,0.744
22.02124945,78.4837795,192.2603981,Stress,1016.528155,0.055
30.03303315,74.20864915,110.4964879,Rainy,1010.545382,0.72
31.43398991,70.99256781,80.39418575,Summer,1010.706263,0.521
31.93137225,66.16796482,185.0916116,Stress,1010.626854,0.023
31.66538791,86.29278099,142.1319229,Rainy,1010.552214,0.61
20.15958061,79.49044953,84.15060602,Winter,1017.977694,0.596
22.54611019,75.45627181,62.46190368,Winter,1017.157665,0.675
34.08518338,81.97601011,66.95669111,Rainy,1007.395766,0.602
28.2252857,70.01588683,190.2615631,Stress,1012.580477,0.102
25.71482363,65.58658263,174.0347246,Rainy,1014.033249,0.667
22.44838206,79.62598546,67.4216811,Winter,1016.925042,0.672
21.40073367,67.57371564,95.72994712,Winter,1017.404398,0.637
23.24843334,73.88875179,54.66576333,Winter,1016.200705,0.712
25.45866714,76.97521794,133.1017236,Rainy,1015.551707,0.74
20.87152092,62.49165421,110.8772186,Winter,1018.044924,0.609
32.20544771,68.48637161,72.76943405,Summer,1009.003833,0.498
20.19170728,60.94904555,116.6100486,Winter,1018.05453,0.56
20.66778901,77.96018039,80.02198881,Winter,1018.532076,0.613
24.37590204,70.04553469,155.9616827,Rainy,1014.408482,0.692
34.29918563,89.68463698,123.0660628,Rainy,1007.553507,0.454
29.78754865,69.804714,136.557528,Summer,1011.337425,0.53
29.82684009,79.44738016,68.55116262,Rainy,1011.215735,0.729
23.60437362,63.52510493,112.7516912,Winter,1015.2619,0.71
20.98818511,83.37949792,105.0001067,Rainy,1017.946464,0.688
30.98445001,66.81096055,84.30946493,Summer,1010.099791,0.535
33.28823068,80.97560493,77.45042358,Rainy,1009.094548,0.625
29.45674041,65.50625977,122.7171755,Summer,1010.657131,0.56
29.24245073,85.01075303,192.3682416,Stress,1011.854852,0.093
23.20825327,75.88913812,123.4841881,Winter,1016.320329,0.676
23.69004185,87.47004557,115.7501263,Rainy,1016.945064,0.711
23.0234448,61.15285886,177.6822945,Rainy,1017.107082,0.63
29.46436889,69.24763126,81.25166251,Summer,1010.81625,0.58
30.11378554,60.21971039,180.7103122,Stress,1011.340737,0.041
34.2988738,66.13725539,81.78462617,Summer,1007.455265,0.435
33.6309321,68.36591392,80.24761436,Summer,1008.801154,0.455
21.78781579,78.79026249,111.8274685,Winter,1017.604209,0.645
30.88382112,63.25161257,87.54254696,Summer,1009.581187,0.54
22.65947757,64.09201461,66.80892501,Winter,1017.885623,0.692
24.81462501,89.95249047,121.0085633,Rainy,1015.278368,0.614
28.42042267,88.82150234,72.11685268,Rainy,1013.175471,0.678
28.03114227,73.59444141,50.57245971,Rainy,1012.888737,0.791
28.14692893,64.0523693,193.3357734,Stress,1013.156299,0.109
34.89876814,68.6402665,126.7489561,Summer,1006.868699,0.391
23.8644123,69.42058348,106.3855334,Winter,1016.604019,0.732
30.02662041,89.55260112,180.1638687,Stress,1012.293629,0
21.99197384,64.26747436,180.5178691,Stress,1016.99022,0.077
27.40453116,74.35438038,181.7956074,Stress,1012.908031,0.099
25.20284659,88.22027413,182.5811614,Stress,1015.170287,0.039
34.66915806,71.37668152,92.04744732,Summer,1006.264765,0.424
27.27437836,77.09030836,144.3923428,Transitional,1012.278433,0.529
25.360581,74.47683614,184.46642,Stress,1014.894864,0.097
33.19903261,64.31991899,143.0678691,Summer,1008.358203,0.434
21.8317037,84.98308408,198.8365031,Stress,1018.050577,0.043
22.57548552,66.63679599,189.0898591,Stress,1016.155186,0.072
20.16941506,66.66416405,148.9934872,Winter,1019.585606,0.539
23.4023576,82.62438722,199.4261342,Stress,1016.705462,0.082
24.03931536,80.62979819,140.3171226,Rainy,1015.262215,0.714
32.77998149,68.81344224,127.5092408,Summer,1009.889657,0.454
34.65021873,87.33131384,198.4065208,Stress,1008.143175,0
24.95157923,72.62737261,194.7175678,Stress,1015.781722,0.085
23.9929001,75.1972604,100.6095693,Winter,1016.022788,0.742
34.78073402,79.2221905,180.6768582,Stress,1007.979801,0
34.05642785,69.33730148,180.6348715,Stress,1008.321368,0
29.87011357,67.00563227,136.7301907,Summer,1011.612083,0.528
26.6067138,76.67054919,60.01274692,Rainy,1014.100935,0.767
20.21148094,74.64759518,124.1052003,Winter,1017.771393,0.575
23.85234557,77.72459584,119.185336,Winter,1017.216223,0.716
28.60951351,87.75405942,80.23113159,Rainy,1012.598056,0.705
21.97827947,75.40484916,108.561007,Winter,1017.807539,0.656
22.39991511,72.46192075,129.5631437,Winter,1017.965309,0.641
33.22308773,68.32869066,56.55938426,Summer,1008.584297,0.467
28.8894624,80.34885201,184.232857,Stress,1011.270823,0.093
21.36869804,73.61348138,68.92008239,Winter,1019.155832,0.636
29.36408622,87.50468391,199.4780666,Stress,1011.090834,0.024
21.47899099,76.34618129,61.09400082,Winter,1018.015266,0.64
22.40488437,76.70354497,91.3828002,Winter,1017.398495,0.671
31.247079,62.87923612,135.9292836,Summer,1009.174392,0.485
24.92123902,76.84540284,196.3493651,Stress,1014.2314,0.084
20.31789902,77.48242374,53.50522414,Winter,1018.835358,0.601
23.99270837,75.20703675,62.92683366,Winter,1016.536974,0.731
22.11474105,64.60984878,123.0537651,Winter,1018.482162,0.66
29.24236215,77.90861585,129.3369525,Rainy,1011.841815,0.717
30.20518542,87.34728964,97.98036769,Rainy,1011.3171,0.67
20.02767878,88.31108827,175.0843356,Rainy,1019.252212,0.479
28.50623652,60.81079189,124.9299698,Rainy,1012.484261,0.718
32.53508853,81.13112264,169.0885673,Rainy,1008.772945,0.561
21.18975202,66.59597788,94.35463634,Winter,1018.950602,0.63
27.16129113,78.5156411,180.9292842,Stress,1012.439702,0.1
33.64146669,79.71743262,132.0724179,Rainy,1008.009321,0.581
25.27494686,84.13411605,86.41800942,Rainy,1015.632136,0.767
34.29581359,88.29867827,189.0318477,Stress,1006.65018,0
28.8956713,87.15987114,186.1764786,Stress,1010.958596,0.057
31.60481671,67.83239296,57.14228013,Summer,1010.233104,0.516
31.67294625,88.87235009,188.2380052,Stress,1009.281091,0
30.1854104,63.4021302,102.956139,Summer,1010.261148,0.571
26.93472639,71.78787661,196.5560801,Stress,1013.573014,0.084
34.46379425,65.37562324,139.2281487,Summer,1007.024746,0.386
20.10009182,64.07539557,180.7019165,Stress,1018.807622,0.026
22.92593112,79.34148946,122.4615166,Winter,1017.183944,0.668
30.25063463,63.42862838,148.7152375,Summer,1011.080492,0.503
28.47749809,63.3168539,115.403536,Rainy,1012.464192,0.763
25.46754115,73.72445527,115.6613019,Rainy,1015.293336,0.761
26.501321,89.37013169,189.4833287,Stress,1012.898322,0.005
34.22177265,89.29691991,145.4841552,Rainy,1007.29829,0.436
23.2750817,75.84119385,185.1550078,Stress,1016.48365,0.094
33.63652099,79.30850624,151.3383853,Rainy,1007.691637,0.554
20.63746464,67.99563963,126.1485198,Winter,1018.542659,0.586
32.017635,72.58145184,121.0947747,Rainy,1009.33812,0.645
22.51097183,62.24977688,187.247441,Stress,1017.179795,0.064
34.4211313,65.64068814,136.2876482,Summer,1008.684092,0.392
24.47209,67.98098207,181.0731685,Stress,1015.02177,0.1
21.90352132,67.14740561,138.8301795,Winter,1017.640877,0.611
31.33541965,70.16402248,114.6587816,Summer,1011.196378,0.515
28.89293833,75.72144553,139.5232006,Transitional,1011.193323,0.533
29.79446948,71.48803523,86.09434315,Summer,1010.777756,0.57
30.20380428,74.95516648,83.18424973,Rainy,1010.840386,0.718
20.99641496,66.5394963,75.66824202,Winter,1017.831423,0.624
29.78416493,62.91258164,199.797306,Stress,1010.619827,0.053
21.32813421,66.22555874,81.98497133,Winter,1018.298779,0.635
29.88826982,86.80263786,106.5552618,Rainy,1010.972728,0.698
26.65519209,68.22664819,172.1694264,Rainy,1013.816865,0.669
26.34113282,82.55972083,60.75978955,Rainy,1014.443587,0.767
29.81429769,70.73052046,144.4496902,Summer,1011.842124,0.519
33.73353955,71.25391043,153.459354,Summer,1007.696387,0.388
30.53002633,71.07978523,71.28208326,Summer,1011.225275,0.548
21.24851168,78.30158052,82.41175884,Winter,1018.414875,0.632
29.26453836,62.87777097,187.4055537,Stress,1011.775703,0.078
26.17090429,64.93342439,172.4354114,Rainy,1014.184367,0.692
20.26573971,64.59175301,127.7075854,Winter,1019.653878,0.591
33.89851517,71.79258549,111.5194821,Summer,1007.294708,0.443
30.91143768,60.69612602,62.53911807,Summer,1010.285055,0.508
21.51790668,76.74621586,84.47503227,Winter,1017.523593,0.641
21.98722305,82.40848978,140.9536616,Rainy,1017.30817,0.671
24.76736079,69.27739108,167.023999,Rainy,1014.947298,0.677
24.57506823,89.01144681,148.6739963,Rainy,1013.762809,0.603
31.72911445,63.28095653,74.4861358,Summer,1008.946601,0.515
31.01257448,69.93945192,164.151844,Rainy,1009.201095,0.614
23.15783,83.05826548,159.2829453,Rainy,1017.17148,0.683
29.13706692,64.44945473,79.91560394,Summer,1012.264544,0.607
25.37701372,79.57206325,53.66817148,Rainy,1014.176941,0.767
30.56274875,71.87239727,136.742779,Summer,1010.636449,0.507
25.74598855,78.68832083,112.7867336,Rainy,1014.335266,0.764
23.23080865,75.77139928,63.07512902,Winter,1016.925854,0.711
30.40998506,71.71294959,131.2897727,Summer,1011.676896,0.519
25.75834961,66.86004221,102.5948672,Rainy,1014.622994,0.776
24.98427693,83.23273018,88.9535401,Rainy,1015.108834,0.767
21.74719455,63.26420618,66.29188938,Winter,1017.196058,0.651
34.43046512,60.9665545,58.35355334,Summer,1007.31915,0.405
28.41250572,75.0720763,149.1643176,Transitional,1012.254555,0.533
20.35418031,63.63092401,115.6278008,Winter,1019.331666,0.599
32.41732684,73.32380199,194.5539286,Stress,1009.058565,0.002
26.03251487,64.09671863,133.74107,Rainy,1015.293774,0.737
27.36864299,85.29630992,89.74035766,Rainy,1012.9974,0.784
24.15452245,86.24975349,140.6780233,Rainy,1016.40138,0.7
29.9431749,62.02799742,85.93612051,Summer,1010.645315,0.553
24.40455765,85.78742187,74.43812192,Rainy,1016.145354,0.773
21.90807344,68.57699125,59.21778414,Winter,1016.867581,0.654
28.4346139,72.58028261,165.6723538,Rainy,1012.534403,0.689
21.63246185,73.96948459,160.5131009,Rainy,1016.965369,0.631
29.04063765,61.10316813,128.0122601,Summer,1012.008012,0.541
21.75319218,81.15022525,186.8693055,Stress,1017.727926,0.053
22.14897049,75.78131786,88.13448136,Winter,1017.19078,0.662
20.99070373,79.60449763,148.6349415,Winter,1018.059883,0.566
32.84170607,61.48435008,86.98364317,Summer,1007.55223,0.459
31.28819542,68.89083656,83.64472265,Summer,1009.877066,0.525
28.50232637,72.92821951,180.8667918,Stress,1012.741348,0.106
28.86738177,77.95791822,193.1092836,Stress,1012.449154,0.084
29.05442034,83.40725695,199.5836911,Stress,1011.323427,0.073
30.49213455,75.94633782,174.6076213,Rainy,1010.143915,0.615
21.24904442,88.23057213,82.68531417,Rainy,1018.606577,0.617
23.67772162,71.8748583,126.2449111,Winter,1015.56234,0.688
20.33264796,87.77341033,140.2586222,Rainy,1018.619203,0.555
21.71482743,63.01107701,168.4427878,Rainy,1018.431024,0.622
21.50236918,89.33089698,199.372135,Stress,1018.192843,0
33.75080546,88.1378796,198.1225564,Stress,1008.775454,0
21.80026028,78.21780614,89.86712222,Winter,1016.883719,0.651
33.82521678,68.27197267,123.0591381,Summer,1007.983833,0.428
33.84147647,65.98217718,101.2187219,Summer,1008.13944,0.459
23.44219039,61.55524078,166.3926926,Rainy,1016.425356,0.664
29.24990275,61.34343909,94.25956934,Summer,1012.925591,0.565
34.09592339,81.42787656,120.2717958,Rainy,1009.265491,0.584
23.43198732,79.38104668,56.92383384,Winter,1015.143373,0.716
23.69954367,60.91886165,61.76051982,Winter,1016.45772,0.688
25.20361874,85.60030381,181.4792491,Stress,1014.040712,0.102
34.98437451,61.18031329,75.23819807,Summer,1007.291943,0.392
32.78029328,74.76830032,189.8102748,Stress,1008.930251,0
31.90903929,71.1004432,99.91371368,Summer,1008.805887,0.507
27.04235085,71.28320137,186.042862,Stress,1013.36724,0.095
30.31131571,69.76990283,83.15725047,Summer,1010.678267,0.555
22.41251224,69.68200087,140.0418556,Winter,1017.630717,0.626
27.25900799,61.90913213,134.7996663,Rainy,1012.154545,0.708
30.6915792,62.24962192,192.7433982,Stress,1010.249641,0.034
26.68640849,86.33337327,189.0219242,Stress,1013.758168,0.077
34.82565205,71.58843743,137.149864,Summer,1007.256741,0.378
20.10002043,66.54834706,101.0544289,Winter,1019.529779,0.605
27.54902987,77.31172084,199.7045127,Stress,1013.236268,0.08
28.25202687,89.66827718,186.8399072,Stress,1012.175854,0.012
